form_name;variable_name;field_label;code;choice_label_dk;choice_label_uk;;;;
diabetes_status;ds_diabetes_parent;Har eller havde dine forældre diabetes?;1;Ja;Yes;;;;
diabetes_status;ds_diabetes_sibling;Har eller havde dine søskende diabetes?;1;Ja;Yes;;;;
diabetes_status;ds_neuropathy;Har en læge nogensinde fortalt dig, at du har diabetisk fodsygdom, f.eks. neuropati, forårsaget af diabetes?;1;Ja;Yes;;;;
diabetes_status;ds_retinopathy;Har en læge nogensinde fortalt dig, at du har diabetisk øjensygdom, f.eks. retinopati, forårsaget af diabetes?;1;Ja;Yes;;;;
item_bodily_distress_syndrome_checklist;bds_gp_contact_past6months;Har du indenfor de seneste 6 måneder været i kontakt med din praktiserende læge pga. et eller flere af foregående symptomer?;1;Ja;Yes;;;;
yale_food_addiction_scale_yfas;yfas_psych_problems;Mit fødevareindtag har ført til væsentlige psykiske problemer som depression, angst, selvlede eller skyldfølelse.;1;Ja;Yes;;;;
yale_food_addiction_scale_yfas;yfas_physical_problems;Mit fødevareindtag har ført til fysiske problemer eller forværret eksisterende fysiske problemer.;1;Ja;Yes;;;;
yale_food_addiction_scale_yfas;yfas_continue_despite_problems;Jeg fortsatte med at spise de samme typer eller mængder mad, selvom jeg havde psykiske og/eller fysiske problemer.;1;Ja;Yes;;;;
yale_food_addiction_scale_yfas;yfas_tolerance;Over tid har jeg oplevet, at jeg skal spise mere og mere for at få den ønskede effekt - fx lindring af negative følelser eller øget nydelse.;1;Ja;Yes;;;;
yale_food_addiction_scale_yfas;yfas_loss_effect;Jeg har oplevet, at den samme mængde mad ikke længere har den ønskede effekt.;1;Ja;Yes;;;;
yale_food_addiction_scale_yfas;yfas_desire_to_cut_down;Jeg ønsker at skære ned på eller stoppe med at spise visse fødevarer.;1;Ja;Yes;;;;
yale_food_addiction_scale_yfas;yfas_attempt_cut_down;Jeg har forsøgt at skære ned på eller stoppe med at spise visse fødevarer.;1;Ja;Yes;;;;
yale_food_addiction_scale_yfas;yfas_success_cut_down;Jeg har haft succes med at skære ned eller undgå at spise disse fødevarer.;1;Ja;Yes;;;;
bedq;bed_q_9;9. Er du meget belastet af dine episoder med tvangsoverspisning?;1;Ja;Yes;;;;
stamdata;dropout_prescreen;Udgået til præscreening;1;Ja - Afsluttet efter manglende tilbagemelding efter rykker;Yes - Discontinued due to no response after reminder;;;;
stamdata;dropout_v1;Udgået til screening;1;Ja - Afsluttet efter manglende tilbagemelding efter rykker;Yes - Discontinued due to no response after reminder;;;;
stamdata;dropout_before_v1;Udgået før præscreening;1;Ja - Afsluttet efter manglende tilbagemelding efter rykker (lost to follow-up);Yes - Discontinued due to no response after reminder (lost to follow-up);;;;
stamdata;dropout_before_v1;Udgået før præscreening;2;Ja - Andet;Yes - other;;;;
stamdata;dropout_prescreen;Udgået til præscreening;5;Ja - Andet;Yes - other;;;;
stamdata;dropout_v1;Udgået til screening;5;Ja - Andet;Yes - other;;;;
besg_1_screening;bmi_eligible_v1;Opfyldes BMI som inklusionskriterium?;1;Ja - Deltageren har et BMI på ≥ 27;Yes - The participant has a BMI of ≥ 27;;;;
physical_and_mental_health_sf12;sf12_light_activities;Lettere aktiviteter, såsom at flytte et bord, støvsuge eller cykle;2;Ja - lidt begrænset;Yes - A little limited;;;;
physical_and_mental_health_sf12;sf12_climb_stairs;At gå flere etager op ad trapper;2;Ja - lidt begrænset;Yes - A little limited;;;;
physical_and_mental_health_sf12;sf12_light_activities;Lettere aktiviteter, såsom at flytte et bord, støvsuge eller cykle;1;Ja - meget begrænset;Yes, limited a lot;;;;
physical_and_mental_health_sf12;sf12_climb_stairs;At gå flere etager op ad trapper;1;Ja - meget begrænset;Yes, limited a lot;;;;
stamdata;dropout_prescreen;Udgået til præscreening;4;Ja - Opfylder et eller flere af eksklusionskriterierne;Yes - Meets one or more of the exclusion criteria;;;;
stamdata;dropout_v1;Udgået til screening;4;Ja - Opfylder et eller flere af eksklusionskriterierne;Yes - Meets one or more of the exclusion criteria;;;;
stamdata;dropout_prescreen;Udgået til præscreening;3;Ja - Opfylder ikke inklusionskriterierne;Yes - Does not meet the inclusion criteria;;;;
stamdata;dropout_v1;Udgået til screening;3;Ja - Opfylder ikke inklusionskriterierne;Yes - Does not meet the inclusion criteria;;;;
stamdata;dropout_prescreen;Udgået til præscreening;2;Ja - Var ikke interesseret efter skriftlig deltagerinformation;Yes – not interested after receiving written participant information;;;;
stamdata;dropout_v1;Udgået til screening;2;Ja - Var ikke interesseret efter skriftlig deltagerinformation;Yes – not interested after receiving written participant information;;;;
bedq;bed_q_1;1. Haft episoder med tvangsoverspisning? (dvs. at du indenfor et kort tidsrum (fx to timer) spiste væsentligt mere, end hvad der er normalt)?;2;Ja, 1-3 gange om ugen;Yes, one-three times a week ;;;;
bedq;bed_q_2;2. Mistet kontrollen over din spisning ved disse episoder? (fx at du ikke kunne stoppe med at spise, eller kontrollere, hvor meget du spiste?);2;Ja, 1-3 gange om ugen;Yes, one-three times a week ;;;;
bedq;bed_q_3;3. Haft episoder med tvangsoverspisning, hvor du spiste hurtigere end normalt?;2;Ja, 1-3 gange om ugen;Yes, one-three times a week ;;;;
bedq;bed_q_4;4. Haft episoder med tvangsoverspisning, hvor du spiste, til du var ubehagelig mæt?;2;Ja, 1-3 gange om ugen;Yes, one-three times a week ;;;;
bedq;bed_q_5;5. Haft episoder med tvangsoverspisning, hvor du spiste store mængder mad, selvom du ikke var sulten?;2;Ja, 1-3 gange om ugen;Yes, one-three times a week ;;;;
bedq;bed_q_6;6. Haft episoder med tvangsoverspisning, hvor du spiste alene, fordi du var flov over, hvor meget du spiste?;2;Ja, 1-3 gange om ugen;Yes, one-three times a week ;;;;
bedq;bed_q_7;7. Haft episoder med tvangsoverspisning, hvor du følte væmmelse, depression eller skyld efter episoderne?;2;Ja, 1-3 gange om ugen;Yes, one-three times a week ;;;;
bedq;bed_q_8;8. Kastet op efter episoder med tvangsoverspisning?;2;Ja, 1-3 gange om ugen;Yes, one-three times a week ;;;;
sociodemografiske_karakteristika;socde_sport_activity;Dyrker du nogen former for motion enten i forening eller på egen hånd på nuværende tidspunkt af året (f.eks. løb, boldspil, fitness, gymnastik, powerwalking, dans, yoga eller lignende)?(Medtag ikke cykling som transport eller almindelig gåtur);3;Ja, 1‐2 gange om ugen;Yes, one-two times a week ;;;;
sociodemografiske_karakteristika_short;socde_short_sport_activity;Dyrker du nogen former for idrætsaktiviteter enten i forening eller på egen hånd på nuværende tidspunkt af året (f.eks. løb, boldspil, fitness, gymnastik, powerwalking, dans, yoga eller lignende)? (Medtag ikke cykling som transport eller almindelig gåtur);3;Ja, 1‐2 gange om ugen;Yes, one-two times a week ;;;;
sociodemografiske_karakteristika;socde_sport_activity;Dyrker du nogen former for motion enten i forening eller på egen hånd på nuværende tidspunkt af året (f.eks. løb, boldspil, fitness, gymnastik, powerwalking, dans, yoga eller lignende)?(Medtag ikke cykling som transport eller almindelig gåtur);4;Ja, 1‐3 gange om måneden eller sjældnere;Yes, one to three times a month or less frequently;;;;
sociodemografiske_karakteristika_short;socde_short_sport_activity;Dyrker du nogen former for idrætsaktiviteter enten i forening eller på egen hånd på nuværende tidspunkt af året (f.eks. løb, boldspil, fitness, gymnastik, powerwalking, dans, yoga eller lignende)? (Medtag ikke cykling som transport eller almindelig gåtur);4;Ja, 1‐3 gange om måneden eller sjældnere;Yes, one to three times a month or less frequently;;;;
bedq;bed_q_1;1. Haft episoder med tvangsoverspisning? (dvs. at du indenfor et kort tidsrum (fx to timer) spiste væsentligt mere, end hvad der er normalt)?;5;Ja, 14 eller flere gange om ugen;Yes, 14 or more times a week;;;;
bedq;bed_q_2;2. Mistet kontrollen over din spisning ved disse episoder? (fx at du ikke kunne stoppe med at spise, eller kontrollere, hvor meget du spiste?);5;Ja, 14 eller flere gange om ugen;Yes, 14 or more times a week;;;;
bedq;bed_q_3;3. Haft episoder med tvangsoverspisning, hvor du spiste hurtigere end normalt?;5;Ja, 14 eller flere gange om ugen;Yes, 14 or more times a week;;;;
bedq;bed_q_4;4. Haft episoder med tvangsoverspisning, hvor du spiste, til du var ubehagelig mæt?;5;Ja, 14 eller flere gange om ugen;Yes, 14 or more times a week;;;;
bedq;bed_q_5;5. Haft episoder med tvangsoverspisning, hvor du spiste store mængder mad, selvom du ikke var sulten?;5;Ja, 14 eller flere gange om ugen;Yes, 14 or more times a week;;;;
bedq;bed_q_6;6. Haft episoder med tvangsoverspisning, hvor du spiste alene, fordi du var flov over, hvor meget du spiste?;5;Ja, 14 eller flere gange om ugen;Yes, 14 or more times a week;;;;
bedq;bed_q_7;7. Haft episoder med tvangsoverspisning, hvor du følte væmmelse, depression eller skyld efter episoderne?;5;Ja, 14 eller flere gange om ugen;Yes, 14 or more times a week;;;;
bedq;bed_q_8;8. Kastet op efter episoder med tvangsoverspisning?;5;Ja, 14 eller flere gange om ugen;Yes, 14 or more times a week;;;;
sociodemografiske_karakteristika;socde_sport_activity;Dyrker du nogen former for motion enten i forening eller på egen hånd på nuværende tidspunkt af året (f.eks. løb, boldspil, fitness, gymnastik, powerwalking, dans, yoga eller lignende)?(Medtag ikke cykling som transport eller almindelig gåtur);2;Ja, 3‐5 gange om ugen;Yes, three-five times a week;;;;
sociodemografiske_karakteristika_short;socde_short_sport_activity;Dyrker du nogen former for idrætsaktiviteter enten i forening eller på egen hånd på nuværende tidspunkt af året (f.eks. løb, boldspil, fitness, gymnastik, powerwalking, dans, yoga eller lignende)? (Medtag ikke cykling som transport eller almindelig gåtur);2;Ja, 3‐5 gange om ugen;Yes, three-five times a week;;;;
bedq;bed_q_1;1. Haft episoder med tvangsoverspisning? (dvs. at du indenfor et kort tidsrum (fx to timer) spiste væsentligt mere, end hvad der er normalt)?;3;Ja, 4-7 gange om ugen;Yes, four-seven times a week ;;;;
bedq;bed_q_2;2. Mistet kontrollen over din spisning ved disse episoder? (fx at du ikke kunne stoppe med at spise, eller kontrollere, hvor meget du spiste?);3;Ja, 4-7 gange om ugen;Yes, four-seven times a week ;;;;
bedq;bed_q_3;3. Haft episoder med tvangsoverspisning, hvor du spiste hurtigere end normalt?;3;Ja, 4-7 gange om ugen;Yes, four-seven times a week ;;;;
bedq;bed_q_4;4. Haft episoder med tvangsoverspisning, hvor du spiste, til du var ubehagelig mæt?;3;Ja, 4-7 gange om ugen;Yes, four-seven times a week ;;;;
bedq;bed_q_5;5. Haft episoder med tvangsoverspisning, hvor du spiste store mængder mad, selvom du ikke var sulten?;3;Ja, 4-7 gange om ugen;Yes, four-seven times a week ;;;;
bedq;bed_q_6;6. Haft episoder med tvangsoverspisning, hvor du spiste alene, fordi du var flov over, hvor meget du spiste?;3;Ja, 4-7 gange om ugen;Yes, four-seven times a week ;;;;
bedq;bed_q_7;7. Haft episoder med tvangsoverspisning, hvor du følte væmmelse, depression eller skyld efter episoderne?;3;Ja, 4-7 gange om ugen;Yes, four-seven times a week ;;;;
bedq;bed_q_8;8. Kastet op efter episoder med tvangsoverspisning?;3;Ja, 4-7 gange om ugen;Yes, four-seven times a week ;;;;
sociodemografiske_karakteristika;socde_sport_activity;Dyrker du nogen former for motion enten i forening eller på egen hånd på nuværende tidspunkt af året (f.eks. løb, boldspil, fitness, gymnastik, powerwalking, dans, yoga eller lignende)?(Medtag ikke cykling som transport eller almindelig gåtur);1;Ja, 6‐7 gange om ugen;Yes, six to seven times a week;;;;
sociodemografiske_karakteristika_short;socde_short_sport_activity;Dyrker du nogen former for idrætsaktiviteter enten i forening eller på egen hånd på nuværende tidspunkt af året (f.eks. løb, boldspil, fitness, gymnastik, powerwalking, dans, yoga eller lignende)? (Medtag ikke cykling som transport eller almindelig gåtur);1;Ja, 6‐7 gange om ugen;Yes, six to seven times a week;;;;
bedq;bed_q_1;1. Haft episoder med tvangsoverspisning? (dvs. at du indenfor et kort tidsrum (fx to timer) spiste væsentligt mere, end hvad der er normalt)?;4;Ja, 8-13 gange om ugen;Yes, 8–13 times a week;;;;
bedq;bed_q_2;2. Mistet kontrollen over din spisning ved disse episoder? (fx at du ikke kunne stoppe med at spise, eller kontrollere, hvor meget du spiste?);4;Ja, 8-13 gange om ugen;Yes, 8–13 times a week;;;;
bedq;bed_q_3;3. Haft episoder med tvangsoverspisning, hvor du spiste hurtigere end normalt?;4;Ja, 8-13 gange om ugen;Yes, 8–13 times a week;;;;
bedq;bed_q_4;4. Haft episoder med tvangsoverspisning, hvor du spiste, til du var ubehagelig mæt?;4;Ja, 8-13 gange om ugen;Yes, 8–13 times a week;;;;
bedq;bed_q_5;5. Haft episoder med tvangsoverspisning, hvor du spiste store mængder mad, selvom du ikke var sulten?;4;Ja, 8-13 gange om ugen;Yes, 8–13 times a week;;;;
bedq;bed_q_6;6. Haft episoder med tvangsoverspisning, hvor du spiste alene, fordi du var flov over, hvor meget du spiste?;4;Ja, 8-13 gange om ugen;Yes, 8–13 times a week;;;;
bedq;bed_q_7;7. Haft episoder med tvangsoverspisning, hvor du følte væmmelse, depression eller skyld efter episoderne?;4;Ja, 8-13 gange om ugen;Yes, 8–13 times a week;;;;
bedq;bed_q_8;8. Kastet op efter episoder med tvangsoverspisning?;4;Ja, 8-13 gange om ugen;Yes, 8–13 times a week;;;;
tobacco_and_nicotine_use;tobacco_use_2;Ønsker du at ændre dine nuværende nikotin-/rygevaner?;4;Ja, jeg planlægger at stoppe og/eller reducere nikotinforbrug/rygning inden for 1 måned;Yes, I plan to quit and/or reduce nicotine use/smoking within one month;;;;
tobacco_and_nicotine_use;tobacco_use_2;Ønsker du at ændre dine nuværende nikotin-/rygevaner?;3;Ja, jeg planlægger at stoppe og/eller reducere nikotinforbrug/rygning inden for 6 måneder;Yes, I plan to quit and/or reduce nicotine use/smoking within six months;;;;
tobacco_and_nicotine_use;tobacco_use_2;Ønsker du at ændre dine nuværende nikotin-/rygevaner?;2;Ja, men jeg har ikke planlagt hvornår;Yes, but I have not planned when;;;;
besoegsdag_2;mmtt_shake_bar_v2;Er shake + bar drukket/spist?;2;Ja, men shake + bar blev ikke drukket/spist inden for 10 minutter.;Yes, but the shake + bar were not consumed within 10 minutes;;;;
besoegsdag_3;mmtt_shake_bar_v3;Er shake + bar drukket/spist?;2;Ja, men shake + bar blev ikke drukket/spist inden for 10 minutter.;Yes, but the shake + bar were not consumed within 10 minutes;;;;
besoegsdag_4;mmtt_shake_bar_v4;Er shake + bar drukket/spist?;2;Ja, men shake + bar blev ikke drukket/spist inden for 10 minutter.;Yes, but the shake + bar were not consumed within 10 minutes;;;;
besgsdag_6;mmtt_shake_bar_v6;Er shake + bar drukket/spist?;2;Ja, men shake + bar blev ikke drukket/spist inden for 10 minutter.;Yes, but the shake + bar were not consumed within 10 minutes;;;;
besgsdag_8;mmtt_shake_bar_v8;Er shake + bar drukket/spist?;2;Ja, men shake + bar blev ikke drukket/spist inden for 10 minutter.;Yes, but the shake + bar were not consumed within 10 minutes;;;;
besgsdag_10_5f76;mmtt_shake_bar_v10;Er shake + bar drukket/spist?;2;Ja, men shake + bar blev ikke drukket/spist inden for 10 minutter.;Yes, but the shake + bar were not consumed within 10 minutes;;;;
bedq;bed_q_1;1. Haft episoder med tvangsoverspisning? (dvs. at du indenfor et kort tidsrum (fx to timer) spiste væsentligt mere, end hvad der er normalt)?;1;Ja, mindre end 1 gang om ugen;Yes, less than once a week;;;;
bedq;bed_q_2;2. Mistet kontrollen over din spisning ved disse episoder? (fx at du ikke kunne stoppe med at spise, eller kontrollere, hvor meget du spiste?);1;Ja, mindre end 1 gang om ugen;Yes, less than once a week;;;;
bedq;bed_q_3;3. Haft episoder med tvangsoverspisning, hvor du spiste hurtigere end normalt?;1;Ja, mindre end 1 gang om ugen;Yes, less than once a week;;;;
bedq;bed_q_4;4. Haft episoder med tvangsoverspisning, hvor du spiste, til du var ubehagelig mæt?;1;Ja, mindre end 1 gang om ugen;Yes, less than once a week;;;;
bedq;bed_q_5;5. Haft episoder med tvangsoverspisning, hvor du spiste store mængder mad, selvom du ikke var sulten?;1;Ja, mindre end 1 gang om ugen;Yes, less than once a week;;;;
bedq;bed_q_6;6. Haft episoder med tvangsoverspisning, hvor du spiste alene, fordi du var flov over, hvor meget du spiste?;1;Ja, mindre end 1 gang om ugen;Yes, less than once a week;;;;
bedq;bed_q_7;7. Haft episoder med tvangsoverspisning, hvor du følte væmmelse, depression eller skyld efter episoderne?;1;Ja, mindre end 1 gang om ugen;Yes, less than once a week;;;;
bedq;bed_q_8;8. Kastet op efter episoder med tvangsoverspisning?;1;Ja, mindre end 1 gang om ugen;Yes, less than once a week;;;;
besoegsdag_2;mmtt_shake_bar_v2;Er shake + bar drukket/spist?;1;Ja, shake + bar blev drukket/spist inden for 10 minutter.;Yes, the shake + bar were consumed within 10 minutes;;;;
besoegsdag_3;mmtt_shake_bar_v3;Er shake + bar drukket/spist?;1;Ja, shake + bar blev drukket/spist inden for 10 minutter.;Yes, the shake + bar were consumed within 10 minutes;;;;
besoegsdag_4;mmtt_shake_bar_v4;Er shake + bar drukket/spist?;1;Ja, shake + bar blev drukket/spist inden for 10 minutter.;Yes, the shake + bar were consumed within 10 minutes;;;;
besgsdag_6;mmtt_shake_bar_v6;Er shake + bar drukket/spist?;1;Ja, shake + bar blev drukket/spist inden for 10 minutter.;Yes, the shake + bar were consumed within 10 minutes;;;;
besgsdag_8;mmtt_shake_bar_v8;Er shake + bar drukket/spist?;1;Ja, shake + bar blev drukket/spist inden for 10 minutter.;Yes, the shake + bar were consumed within 10 minutes;;;;
besgsdag_10_5f76;mmtt_shake_bar_v10;Er shake + bar drukket/spist?;1;Ja, shake + bar blev drukket/spist inden for 10 minutter.;Yes, the shake + bar were consumed within 10 minutes;;;;
sociodemografiske_karakteristika;socde_work_shift;På hvilket tidspunkt af døgnet arbejder du sædvanligvis i din hovedbeskæftigelse?;7;Jeg arbejder ikke;I am not working;;;;
sociodemografiske_karakteristika_short;socde_short_work_shift;På hvilket tidspunkt af døgnet arbejder du sædvanligvis i din hovedbeskæftigelse?;7;Jeg arbejder ikke;I am not working;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_anxiety_depression;Angst/depression;5;Jeg er ekstremt ængstelig eller deprimeret;I am extremely anxious or depressed;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_anxiety_depression;Angst/depression;1;Jeg er ikke ængstelig eller deprimeret;I am not anxious or depressed;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_anxiety_depression;Angst/depression;2;Jeg er lidt ængstelig eller deprimeret;I am slightly anxious or depressed;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_anxiety_depression;Angst/depression;4;Jeg er meget ængstelig eller deprimeret;I am very anxious or depressed;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_anxiety_depression;Angst/depression;3;Jeg er moderat ængstelig eller deprimeret;I am moderately anxious or depressed;;;;
tobacco_and_nicotine_use;tabac_smoking_types;Cigaretter, cerutter, cigarer, pibe, vandpibe;4;Jeg har aldrig brugt det;I have never used it;;;;
tobacco_and_nicotine_use;tab_nicotine_types;Snus, nikotinposer, tyggetobak, tobakspastiller;4;Jeg har aldrig brugt det;I have never used it;;;;
tobacco_and_nicotine_use;tabac_e_cigarettes;E-cigaretter, vapes, pos-systemer;4;Jeg har aldrig brugt det;I have never used it;;;;
tobacco_and_nicotine_use;tabac_heat_not_burn;Opvarmet tobak (heat-not-burn-produkter);4;Jeg har aldrig brugt det;I have never used it;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_pain_discomfort;Smerter/ubehag;5;Jeg har ekstreme smerter eller ubehag;I have extreme pain or discomfort;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_mobility;Bevægelighed;1;Jeg har ingen problemer med at gå omkring;I have no problems in walking about;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_usual_activities;Sædvanlige aktiviteter (f.eks. arbejde, studie, husarbejde, familie- eller fritidsaktiviteter);1;Jeg har ingen problemer med at udføre mine sædvanlige aktiviteter;I have no problems doing my usual activities;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_self_care;Personlig pleje;1;Jeg har ingen problemer med at vaske mig eller klæde mig på;I have no problems washing or dressing myself;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_pain_discomfort;Smerter/ubehag;1;Jeg har ingen smerter eller ubehag;I have no pain or discomfort;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_mobility;Bevægelighed;2;Jeg har lidt problemer med at gå omkring;I have slight problems in walking about;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_usual_activities;Sædvanlige aktiviteter (f.eks. arbejde, studie, husarbejde, familie- eller fritidsaktiviteter);2;Jeg har lidt problemer med at udføre mine sædvanlige aktiviteter;I have slight problems doing my usual activities;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_self_care;Personlig pleje;2;Jeg har lidt problemer med at vaske mig eller klæde mig på;I have slight problems washing or dressing myself;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_pain_discomfort;Smerter/ubehag;2;Jeg har lidt smerter eller ubehag;I have slight pain or discomfort;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_mobility;Bevægelighed;3;Jeg har moderate problemer med at gå omkring;I have moderate problems in walking about;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_usual_activities;Sædvanlige aktiviteter (f.eks. arbejde, studie, husarbejde, familie- eller fritidsaktiviteter);3;Jeg har moderate problemer med at udføre mine sædvanlige aktiviteter;I have moderate problems doing my usual activities;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_self_care;Personlig pleje;3;Jeg har moderate problemer med at vaske mig eller klæde mig på;I have moderate problems washing or dressing myself;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_pain_discomfort;Smerter/ubehag;3;Jeg har moderate smerter eller ubehag;I have moderate pain or discomfort;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_pain_discomfort;Smerter/ubehag;4;Jeg har stærke smerter eller ubehag;I have severe pain or discomfort;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_mobility;Bevægelighed;4;Jeg har store problemer med at gå omkring;I have severe problems in walking about;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_usual_activities;Sædvanlige aktiviteter (f.eks. arbejde, studie, husarbejde, familie- eller fritidsaktiviteter);4;Jeg har store problemer med at udføre mine sædvanlige aktiviteter;I have severe problems doing my usual activities;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_self_care;Personlig pleje;4;Jeg har store problemer med at vaske mig eller klæde mig på;I have severe problems washing or dressing myself;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_mobility;Bevægelighed;5;Jeg kan ikke gå omkring;I am unable to walk about;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_usual_activities;Sædvanlige aktiviteter (f.eks. arbejde, studie, husarbejde, familie- eller fritidsaktiviteter);5;Jeg kan ikke udføre mine sædvanlige aktiviteter;I am unable to do my usual activities;;;;
european_quality_of_life_5_dimensions_eq5d5l;eq5d_self_care;Personlig pleje;5;Jeg kan ikke vaske mig eller klæde mig på;I am unable to wash or dress myself;;;;
yale_food_addiction_scale_yfas;yfas_problem_foods;Sæt kryds ved ALLE de følgende fødevarer, du har problemer med:;13;Jordbær;Strawberry ;;;;
yale_food_addiction_scale_yfas;yfas_problem_foods;Sæt kryds ved ALLE de følgende fødevarer, du har problemer med:;7;Kage;Cake ;;;;
stamdata;recruitment_source_v1;Hvordan blev deltageren rekrutteret til studiet?;10;Kan ikke huske;I cannot remember;;;;
adverse_events;ae_related_study;Relation til forsøget;3;Kan ikke udelukkes;Cannot be ruled out;;;;
yale_food_addiction_scale_yfas;yfas_problem_foods;Sæt kryds ved ALLE de følgende fødevarer, du har problemer med:;15;Kiks;Biscuit;;;;
sociodemografiske_karakteristika;socde_employment_status;Hvordan er din arbejdssituation for tiden?;10;Kontanthjælp, bistandshjælp;Social assistance, welfare benefits;;;;
sociodemografiske_karakteristika_short;socde_short_employment_status;Hvordan er din arbejdssituation for tiden?;10;Kontanthjælp, bistandshjælp;Social assistance, welfare benefits;;;;
sociodemografiske_karakteristika;socde_education_postschool;Har du fuldført en uddannelse ud over en skole‐ eller ungdomsuddannelse?;3;Kort videregående uddannelse, 2‐3 år (f.eks. markedsøkonom, politibetjent, laborant, maskintekniker, datamatiker, multimediedesigner, økonoma, tandplejer);Short-cycle higher education, 2–3 years (e.g., Marketing Management, Police Officer, Laboratory Technician, Mechanical Technician, Computer Science, Multimedia Design, Nutrition and Catering Manager, Dental Hygienist);;;;
stamdata;sex_stamdata;Køn;2;Kvinde;Female;;;;
trningsafvigelser;reason_exercise_deviation_phase3;Årsag til afvigelse;5;Lægelig anbefaling om pause;Medical recommendation to pause;;;;
sociodemografiske_karakteristika;socde_education_postschool;Har du fuldført en uddannelse ud over en skole‐ eller ungdomsuddannelse?;5;Lang videregående uddannelse, mere end 4 år (f.eks. civilingeniør, cand.mag., læge, psykolog);Long-cycle higher education, more than 4 years (e.g., Master of Science in Engineering, MA/MSc, Medical Doctor, Psychologist);;;;
sociodemografiske_karakteristika;socde_employment_status;Hvordan er din arbejdssituation for tiden?;7;Langtidssygemeldt;On long-term sick leave;;;;
sociodemografiske_karakteristika_short;socde_short_employment_status;Hvordan er din arbejdssituation for tiden?;7;Langtidssygemeldt;On long-term sick leave;;;;
besoegsdag_2;finapres_finger_cuff_size_v2;Hvilken størrelse fingermanchet bruges til Finapres-målingen?;3;Large;Large;;;;
besoegsdag_2;finapres_arm_cuff_size_v2;Hvilken størrelse armmanchet bruges til Finapres-målingen?;3;Large;Large;;;;
sociodemografiske_karakteristika;socde_employment_status;Hvordan er din arbejdssituation for tiden?;5;Ledig eller ledig i aktivering;Unemployed or in activation programs;;;;
sociodemografiske_karakteristika_short;socde_short_employment_status;Hvordan er din arbejdssituation for tiden?;5;Ledig eller ledig i aktivering;Unemployed or in activation programs;;;;
besg_1_screening;calciumantagonist_type_v1;Hvilken calciumantagonist?;2;Lercanidipin;Lercanidipine;;;;
medicine_changes;calciumantagonist_type_rep;Hvilken calciumantagonist?;2;Lercanidipin;Lercanidipine;;;;
physical_and_mental_health_sf12;sf12_pain_interference;Fysisk smerte har vanskeliggjort mit daglige arbejde (både arbejde uden for hjemmet og husarbejde);2;Lidt;A little;;;;
item_bodily_distress_syndrome_checklist;bds_palpitations_chest;Hjertebanken eller uro i brystet?;2;Lidt;A little;;;;
item_bodily_distress_syndrome_checklist;bdsq_chest_pressure_pain;Trykken eller smerter i brystet?;2;Lidt;A little;;;;
item_bodily_distress_syndrome_checklist;bdsq_shortness_breath_at_rest;Forpustethed uden anstrengelse?;2;Lidt;A little;;;;
item_bodily_distress_syndrome_checklist;bdsq_breathing_attack;Anfald med vejrtrækningsbesvær?;2;Lidt;A little;;;;
item_bodily_distress_syndrome_checklist;bdsq_dry_mouth;Mundtørhed?;2;Lidt;A little;;;;
item_bodily_distress_syndrome_checklist;bdsq_sweating;Varm eller koldsveden?;2;Lidt;A little;;;;
item_bodily_distress_syndrome_checklist;bdsq_frequent_loose_stools;Hyppige, løse afføringer?;2;Lidt;A little;;;;
item_bodily_distress_syndrome_checklist;bdsq_abdominal_pain;Mavesmerter?;2;Lidt;A little;;;;
item_bodily_distress_syndrome_checklist;bds_bloating;Oppustethed, spændings- eller tyngdefornemmelse i maven?;2;Lidt;A little;;;;
item_bodily_distress_syndrome_checklist;bds_diarrhea;Diarré?;2;Lidt;A little;;;;
item_bodily_distress_syndrome_checklist;bds_acid_reflux;Sure opstød?;2;Lidt;A little;;;;
item_bodily_distress_syndrome_checklist;bds_nausea;Kvalme?;2;Lidt;A little;;;;
